PT_CODE	PT STR	HG CODE	HG STR	Category
10067068	Intranasal hypoaesthesia	10029305	Neurological disorders NEC	3
10066856	Visual midline shift syndrome	10029305	Neurological disorders NEC	3
10066855	Taciturnity	10029305	Neurological disorders NEC	3
10066988	Vessel puncture site anaesthesia	10029305	Neurological disorders NEC	3
10067035	Fear of pregnancy	10002861	Anxiety disorders and symptoms	2
10067055	Paradoxical pain	10029305	Neurological disorders NEC	3
10001584	Alcohol abuse	10037176	Psychiatric disorders NEC	2
10067468	Dopamine dysregulation syndrome	10037176	Psychiatric disorders NEC	2
10048010	Withdrawal syndrome	10037176	Psychiatric disorders NEC	2
10067889	Dementia with Lewy bodies	10012272	Dementia and amnestic conditions	1
10066224	Acute post asthmatic amyotrophy	10028037	Movement disorders (incl parkinsonism)	3
10066088	Fine motor delay	10028037	Movement disorders (incl parkinsonism)	3
10057570	Respiratory dyskinesia	10028037	Movement disorders (incl parkinsonism)	3
10066430	Velo-cardio-facial syndrome	10057167	Mental impairment disorders	1
10066430	Velo-cardio-facial syndrome	10009841	Cognitive and attention disorders and disturbances	1
10057678	Vascular dementia	10012272	Dementia and amnestic conditions	1
10067271	Iridoplegia	10029305	Neurological disorders NEC	3
10034918	Phobic avoidance	10002861	Anxiety disorders and symptoms	2
10010305	Confusional state	10012221	Deliria (incl confusion)	1
10047385	Vestibular ataxia	10029305	Neurological disorders NEC	3
10043169	Tearfulness	10012375	Depressed mood disorders and disturbances	2
10066779	Nail picking	10021563	Impulse control disorders NEC	2
10043431	Thinking abnormal	10013511	Disturbances in thinking and perception	2
10067519	Vessel puncture site paraesthesia	10029305	Neurological disorders NEC	3
10067564	Anaesthesia procedure	10029305	Neurological disorders NEC	3
10067580	Haphephobia	10002861	Anxiety disorders and symptoms	2
10050361	Wolf-Hirschhorn syndrome	10057167	Mental impairment disorders	1
10050361	Wolf-Hirschhorn syndrome	10009841	Cognitive and attention disorders and disturbances	1
10012244	Delusion of reference	10013511	Disturbances in thinking and perception	2
10067130	Spastic diplegia	10028037	Movement disorders (incl parkinsonism)	3
10009848	Cogwheel rigidity	10028037	Movement disorders (incl parkinsonism)	3
10047913	Wernicke-Korsakoff syndrome	10057167	Mental impairment disorders	1
10047913	Wernicke-Korsakoff syndrome	10057167	Mental impairment disorders	1
10057666	Anxiety disorder	10002861	Anxiety disorders and symptoms	2
10050012	Bradyphrenia	10057167	Mental impairment disorders	1
10067967	Brain injury	10037176	Psychiatric disorders NEC	2
10068101	Vestibular nystagmus	10022396	Inner ear and VIIIth cranial nerve disorders	3
10010145	Complex partial seizures	10039911	Seizures (incl subtypes)	3
10051852	Palmomental reflex	10029305	Neurological disorders NEC	3
10067702	Post-anoxic myoclonus	10029305	Neurological disorders NEC	3
10068298	Fear of needles	10002861	Anxiety disorders and symptoms	2
10016277	Fear of closed spaces	10002861	Anxiety disorders and symptoms	2
10016277	Fear of closed spaces	10002861	Anxiety disorders and symptoms	2
10050366	Fear of eating	10002861	Anxiety disorders and symptoms	2
10050366	Fear of eating	10002861	Anxiety disorders and symptoms	2
10016279	Fear of open spaces	10002861	Anxiety disorders and symptoms	2
10016279	Fear of open spaces	10002861	Anxiety disorders and symptoms	2
10057948	Nocturnal fear	10002861	Anxiety disorders and symptoms	2
10057948	Nocturnal fear	10002861	Anxiety disorders and symptoms	2
10068009	Thermohypoaesthesia	10029305	Neurological disorders NEC	3
10068010	Thermoanaesthesia	10029305	Neurological disorders NEC	3
10067462	Millard-Gubler syndrome	10029305	Neurological disorders NEC	3
10067548	Cerebral salt-wasting syndrome	10029305	Neurological disorders NEC	3
10001022	Acute psychosis	10039628	Schizophrenia and other psychotic disorders	2
10034720	Personality change due to a general medical condition	10037176	Psychiatric disorders NEC	2
10038254	Reflexes abnormal	10029305	Neurological disorders NEC	3
10057660	Spinocerebellar ataxia	10029305	Neurological disorders NEC	3
10037213	Psychomotor retardation	10012375	Depressed mood disorders and disturbances	2
10068065	Burning mouth syndrome	10029305	Neurological disorders NEC	3
10068065	Burning mouth syndrome	10029305	Neurological disorders NEC	3
10067831	Post-thoracotomy pain syndrome	10029305	Neurological disorders NEC	3
10068011	Thermohyperaesthesia	10029305	Neurological disorders NEC	3
10050365	Fear of crowded places	10002861	Anxiety disorders and symptoms	2
10050365	Fear of crowded places	10002861	Anxiety disorders and symptoms	2
10020352	Holmes-Adie pupil	10029305	Neurological disorders NEC	3
10020352	Holmes-Adie pupil	10029305	Neurological disorders NEC	3
10068097	Raymond-Cestan syndrome	10029305	Neurological disorders NEC	3
10001623	Alcoholic hangover	10037176	Psychiatric disorders NEC	2
10001632	Alcoholic psychosis	10039628	Schizophrenia and other psychotic disorders	2
10037207	Psychological factor affecting medical condition	10037176	Psychiatric disorders NEC	2
10001500	Agitation neonatal	10002861	Anxiety disorders and symptoms	2
10012294	"Dementia of the Alzheimer's type, with delirium"	10057167	Mental impairment disorders	1
10012294	"Dementia of the Alzheimer's type, with delirium"	10012272	Dementia and amnestic conditions	1
10012295	"Dementia of the Alzheimer's type, with delusions"	10057167	Mental impairment disorders	1
10012295	"Dementia of the Alzheimer's type, with delusions"	10012272	Dementia and amnestic conditions	1
10012296	"Dementia of the Alzheimer's type, with depressed mood"	10057167	Mental impairment disorders	1
10001500	Agitation neonatal	10029305	Neurological disorders NEC	3
10033668	Panic disorder without agoraphobia	10002861	Anxiety disorders and symptoms	2
10001596	Alcohol induced persisting dementia	10012272	Dementia and amnestic conditions	1
10036309	Post-traumatic amnestic disorder	10012272	Dementia and amnestic conditions	1
10041009	Sleep talking	10040991	Sleep disorders and disturbances	3
10041347	Somnambulism	10040991	Sleep disorders and disturbances	3
10067493	Sleep inertia	10040991	Sleep disorders and disturbances	3
10067494	Confusional arousal	10040991	Sleep disorders and disturbances	3
10067492	Sleep sex	10040991	Sleep disorders and disturbances	3
10012296	"Dementia of the Alzheimer's type, with depressed mood"	10012272	Dementia and amnestic conditions	1
10012293	"Dementia of the Alzheimer's type, uncomplicated"	10012272	Dementia and amnestic conditions	1
10012293	"Dementia of the Alzheimer's type, uncomplicated"	10057167	Mental impairment disorders	1
10002758	Anticipatory anxiety	10002861	Anxiety disorders and symptoms	2
10002941	Apallic syndrome	10029305	Neurological disorders NEC	3
10068101	Vestibular nystagmus	10029305	Neurological disorders NEC	3
10067468	Dopamine dysregulation syndrome	10028037	Movement disorders (incl parkinsonism)	3
10067948	Compulsive shopping	10021563	Impulse control disorders NEC	2
10068007	Compulsive hoarding	10021563	Impulse control disorders NEC	2
10068100	Vascular parkinsonism	10028037	Movement disorders (incl parkinsonism)	3
10003746	Atypical attention deficit syndrome	10009841	Cognitive and attention disorders and disturbances	1
10003736	Attention deficit/hyperactivity disorder	10009841	Cognitive and attention disorders and disturbances	1
10001299	Adjustment disorder with mixed anxiety and depressed mood	10001302	Adjustment disorders (incl subtypes)	2
10001296	Adjustment disorder with anxiety	10001302	Adjustment disorders (incl subtypes)	2
10001300	Adjustment disorder with mixed disturbance of emotion and conduct	10001302	Adjustment disorders (incl subtypes)	2
10002105	Anaesthetic complication neurological	10029305	Neurological disorders NEC	3
10039907	Seizure anoxic	10039911	Seizures (incl subtypes)	3
10002954	Aphonia psychogenic	10029305	Neurological disorders NEC	3
10003063	Aprosody	10029305	Neurological disorders NEC	3
10003093	Argyll-Robertson pupils	10029305	Neurological disorders NEC	3
10024825	Loose associations	10013511	Disturbances in thinking and perception	2
10003831	Automatism epileptic	10039911	Seizures (incl subtypes)	3
10067315	Sleep-related eating disorder	10040991	Sleep disorders and disturbances	3
10027378	Mental retardation	10009841	Cognitive and attention disorders and disturbances	1
10027378	Mental retardation	10057167	Mental impairment disorders	1
10018090	Generalised non-convulsive epilepsy	10039911	Seizures (incl subtypes)	3
10024511	Limited symptom panic attack	10002861	Anxiety disorders and symptoms	2
10037076	Protrusion tongue	10029305	Neurological disorders NEC	3
10027757	Mixed deafness	10022396	Inner ear and VIIIth cranial nerve disorders	3
10027757	Mixed deafness	10022396	Inner ear and VIIIth cranial nerve disorders	3
10010390	Congenital brain damage	10037176	Psychiatric disorders NEC	2
10068034	Adiposogenital dystrophy	10009841	Cognitive and attention disorders and disturbances	1
10068034	Adiposogenital dystrophy	10057167	Mental impairment disorders	1
10068366	Idioglossia	10029305	Neurological disorders NEC	3
10068357	Neurological decompensation	10029305	Neurological disorders NEC	3
10048294	Mental status changes	10037176	Psychiatric disorders NEC	2
10037841	Rapid eye movements sleep abnormal	10040991	Sleep disorders and disturbances	3
10016945	Fontanelle bulging	10029305	Neurological disorders NEC	3
10006789	Burning sensation mucosal	10029305	Neurological disorders NEC	3
10012373	Depressed level of consciousness	10029305	Neurological disorders NEC	3
10036468	Poverty of thought content	10013511	Disturbances in thinking and perception	2
10011655	Cushingoid	10037176	Psychiatric disorders NEC	2
10048549	Brief psychotic disorder with marked stressors	10039628	Schizophrenia and other psychotic disorders	2
10006362	"Brief psychotic disorder, with postpartum onset"	10039628	Schizophrenia and other psychotic disorders	2
10001666	Alice in wonderland syndrome	10039628	Schizophrenia and other psychotic disorders	2
10013634	Dreamy state	10039911	Seizures (incl subtypes)	3
10040981	Sleep attacks	10040991	Sleep disorders and disturbances	3
10068346	Anosognosia	10009841	Cognitive and attention disorders and disturbances	1
10034719	Personality change	10029305	Neurological disorders NEC	3
10012668	Diabetic hyperglycaemic coma	10029305	Neurological disorders NEC	3
10012669	Diabetic hyperosmolar coma	10029305	Neurological disorders NEC	3
10010075	Coma hepatic	10029305	Neurological disorders NEC	3
10010082	Coma uraemic	10029305	Neurological disorders NEC	3
10047343	Vertigo CNS origin	10029305	Neurological disorders NEC	3
10004153	Basal ganglion degeneration	10028037	Movement disorders (incl parkinsonism)	3
10015039	Epilepsy congenital	10039911	Seizures (incl subtypes)	3
10013752	Drug withdrawal convulsions	10039911	Seizures (incl subtypes)	3
10010920	Convulsions local	10039911	Seizures (incl subtypes)	3
10010920	Convulsions local	10039911	Seizures (incl subtypes)	3
10043994	Tonic convulsion	10039911	Seizures (incl subtypes)	3
10010927	Convulsive threshold lowered	10039911	Seizures (incl subtypes)	3
10011875	Deaf mutism	10029305	Neurological disorders NEC	3
10048334	Mobility decreased	10029305	Neurological disorders NEC	3
10068395	Rabbit syndrome	10028037	Movement disorders (incl parkinsonism)	3
10004939	Bipolar I disorder	10026753	Manic and bipolar mood disorders and disturbances	2
10045476	Uncinate fits	10039911	Seizures (incl subtypes)	3
10011891	Deafness neurosensory	10022396	Inner ear and VIIIth cranial nerve disorders	3
10011891	Deafness neurosensory	10022396	Inner ear and VIIIth cranial nerve disorders	3
10011894	Deafness permanent	10022396	Inner ear and VIIIth cranial nerve disorders	3
10011894	Deafness permanent	10022396	Inner ear and VIIIth cranial nerve disorders	3
10011900	Deafness transitory	10022396	Inner ear and VIIIth cranial nerve disorders	3
10011900	Deafness transitory	10022396	Inner ear and VIIIth cranial nerve disorders	3
10041466	Speech disorder	10029305	Neurological disorders NEC	3
10013953	Dysphonia psychogenic	10029305	Neurological disorders NEC	3
10013977	Dysprosody	10029305	Neurological disorders NEC	3
10037211	Psychomotor hyperactivity	10002861	Anxiety disorders and symptoms	2
10039638	"Schizophrenia, disorganised type"	10039628	Schizophrenia and other psychotic disorders	2
10013756	Drug withdrawal syndrome neonatal	10037176	Psychiatric disorders NEC	2
10047344	Vertigo labyrinthine	10022396	Inner ear and VIIIth cranial nerve disorders	3
10033553	Palmar-plantar erythrodysaesthesia syndrome	10029305	Neurological disorders NEC	3
10034913	Phobia of exams	10002861	Anxiety disorders and symptoms	2
10020939	Hypoaesthesia eye	10029305	Neurological disorders NEC	3
10016754	Flashback	10013511	Disturbances in thinking and perception	2
10006532	Buccoglossal syndrome	10028037	Movement disorders (incl parkinsonism)	3
10047409	VIIIth nerve injury	10022396	Inner ear and VIIIth cranial nerve disorders	3
10047409	VIIIth nerve injury	10022396	Inner ear and VIIIth cranial nerve disorders	3
10047409	VIIIth nerve injury	10022396	Inner ear and VIIIth cranial nerve disorders	3
10047409	VIIIth nerve injury	10022396	Inner ear and VIIIth cranial nerve disorders	3
10041350	Somnolence neonatal	10029305	Neurological disorders NEC	3
10019079	"Hallucinations, mixed"	10013511	Disturbances in thinking and perception	2
10019074	"Hallucination, tactile"	10013511	Disturbances in thinking and perception	2
10008072	Cerebellar syndrome	10029305	Neurological disorders NEC	3
10016280	Fear of weight gain	10002861	Anxiety disorders and symptoms	2
10034432	Performance fear	10002861	Anxiety disorders and symptoms	2
10037515	Pupil fixed	10029305	Neurological disorders NEC	3
10034914	Phobia of flying	10002861	Anxiety disorders and symptoms	2
10017065	Foster-Kennedy Syndrome	10029305	Neurological disorders NEC	3
10047344	Vertigo labyrinthine	10029305	Neurological disorders NEC	3
10047348	Vertigo positional	10022396	Inner ear and VIIIth cranial nerve disorders	3
10037214	Psychomotor seizures	10039911	Seizures (incl subtypes)	3
10037214	Psychomotor seizures	10039911	Seizures (incl subtypes)	3
10020989	Hypogeusia	10029305	Neurological disorders NEC	3
10011385	Cri du Chat syndrome	10057167	Mental impairment disorders	1
10011385	Cri du Chat syndrome	10009841	Cognitive and attention disorders and disturbances	1
10011971	Decreased interest	10012375	Depressed mood disorders and disturbances	2
10047348	Vertigo positional	10029305	Neurological disorders NEC	3
10039987	Senile psychosis	10039628	Schizophrenia and other psychotic disorders	2
10039636	Schizophrenia simple	10039628	Schizophrenia and other psychotic disorders	2
10069162	Gasping syndrome	10029305	Neurological disorders NEC	3
10037532	Pupillary reflex impaired	10029305	Neurological disorders NEC	3
10021630	Incoherent	10029305	Neurological disorders NEC	3
10023164	Jealous delusion	10013511	Disturbances in thinking and perception	2
10012263	"Delusions, mixed"	10013511	Disturbances in thinking and perception	2
10012245	Delusion of replacement	10013511	Disturbances in thinking and perception	2
10012249	"Delusional disorder, erotomanic type"	10039628	Schizophrenia and other psychotic disorders	2
10012250	"Delusional disorder, grandiose type"	10039628	Schizophrenia and other psychotic disorders	2
10012251	"Delusional disorder, jealous type"	10039628	Schizophrenia and other psychotic disorders	2
10012254	"Delusional disorder, somatic type"	10039628	Schizophrenia and other psychotic disorders	2
10012255	"Delusional disorder, unspecified type"	10039628	Schizophrenia and other psychotic disorders	2
10068968	Frontotemporal dementia	10012272	Dementia and amnestic conditions	1
10069580	Reappearance of infantile reflexes	10029305	Neurological disorders NEC	3
10029897	Obsessive thoughts	10002861	Anxiety disorders and symptoms	2
10034759	Petit mal epilepsy	10039911	Seizures (incl subtypes)	3
10015535	Euphoric mood	10027946	Mood disorders and disturbances NEC	2
10016374	Feelings of worthlessness	10012375	Depressed mood disorders and disturbances	2
10040703	Simple partial seizures	10039911	Seizures (incl subtypes)	3
10037538	Pupils unequal	10029305	Neurological disorders NEC	3
10015832	Extrapyramidal disorder	10028037	Movement disorders (incl parkinsonism)	3
10046270	Up and down phenomenon	10028037	Movement disorders (incl parkinsonism)	3
10013922	Dyskinesia neonatal	10028037	Movement disorders (incl parkinsonism)	3
10013924	Dyskinesia oesophageal	10028037	Movement disorders (incl parkinsonism)	3
10069149	Minor cognitive motor disorder	10029305	Neurological disorders NEC	3
10044380	Transient global amnesia	10012272	Dementia and amnestic conditions	1
10033809	Paralysis flaccid	10028037	Movement disorders (incl parkinsonism)	3
10017585	Gait spastic	10028037	Movement disorders (incl parkinsonism)	3
10017605	Galactose intolerance	10057167	Mental impairment disorders	1
10017605	Galactose intolerance	10009841	Cognitive and attention disorders and disturbances	1
10069024	Paruresis	10002861	Anxiety disorders and symptoms	2
10070669	Postictal psychosis	10039628	Schizophrenia and other psychotic disorders	2
10069147	Hypergeusia	10029305	Neurological disorders NEC	3
10068912	Genital hypoaesthesia	10029305	Neurological disorders NEC	3
10018724	Grief reaction	10001302	Adjustment disorders (incl subtypes)	2
10049612	Autonomic seizure	10039911	Seizures (incl subtypes)	3
10068872	Toe walking	10029305	Neurological disorders NEC	3
10069124	Injection site dysaesthesia	10029305	Neurological disorders NEC	3
10054956	Phonophobia	10002861	Anxiety disorders and symptoms	2
10071176	Impaired reasoning	10013511	Disturbances in thinking and perception	2
10050093	Consciousness fluctuating	10029305	Neurological disorders NEC	3
10070309	Methylenetetrahydrofolate reductase deficiency	10029305	Neurological disorders NEC	3
10069836	Neurological complication associated with device	10029305	Neurological disorders NEC	3
10037211	Psychomotor hyperactivity	10028037	Movement disorders (incl parkinsonism)	3
10020652	Hyperkinesia neonatal	10028037	Movement disorders (incl parkinsonism)	3
10021022	Hypokinesia neonatal	10028037	Movement disorders (incl parkinsonism)	3
10050395	Neonatal oversedation	10029305	Neurological disorders NEC	3
10050002	Oculocephalogyric reflex absent	10029305	Neurological disorders NEC	3
10071286	Hyperglycaemic unconsciousness	10029305	Neurological disorders NEC	3
10027783	Moaning	10027946	Mood disorders and disturbances NEC	2
10030312	On and off phenomenon	10028037	Movement disorders (incl parkinsonism)	3
10069481	Vaccination site paraesthesia	10029305	Neurological disorders NEC	3
10069646	Camptocormia	10029305	Neurological disorders NEC	3
10067502	Decreased vibratory sense	10029305	Neurological disorders NEC	3
10069579	Posterior fossa syndrome	10029305	Neurological disorders NEC	3
10069386	Incision site hypoaesthesia	10029305	Neurological disorders NEC	3
10069423	Pharmacophobia	10002861	Anxiety disorders and symptoms	2
10024792	Locked-in syndrome	10028037	Movement disorders (incl parkinsonism)	3
10027138	Meige's syndrome	10028037	Movement disorders (incl parkinsonism)	3
10068327	Vibratory sense increased	10029305	Neurological disorders NEC	3
10069633	Decreased eye contact	10029305	Neurological disorders NEC	3
10069827	Coma blister	10029305	Neurological disorders NEC	3
10070237	Burning feet syndrome	10029305	Neurological disorders NEC	3
10069825	Myoclonic epilepsy and ragged-red fibres	10039911	Seizures (incl subtypes)	3
10069828	Trigemino-cardiac reflex	10029305	Neurological disorders NEC	3
10069687	Molybdenum cofactor deficiency	10039911	Seizures (incl subtypes)	3
10069724	Amputation stump pain	10029305	Neurological disorders NEC	3
10068855	Symbolic dysfunction	10009841	Cognitive and attention disorders and disturbances	1
10068768	Cerebellar cognitive affective syndrome	10029305	Neurological disorders NEC	3
10071238	Binge drinking	10037176	Psychiatric disorders NEC	2
10044575	Tremor neonatal	10028037	Movement disorders (incl parkinsonism)	3
10044696	Tropical spastic paresis	10028037	Movement disorders (incl parkinsonism)	3
10071323	Neuropsychiatric syndrome	10037176	Psychiatric disorders NEC	2
10049989	Agitation postoperative	10002861	Anxiety disorders and symptoms	2
10049988	Anxiety postoperative	10002861	Anxiety disorders and symptoms	2
10049986	Mental status changes postoperative	10037176	Psychiatric disorders NEC	2
10049215	Psychomotor skills impaired	10029305	Neurological disorders NEC	3
10036437	Posturing	10028037	Movement disorders (incl parkinsonism)	3
10041010	Sleep terror	10040991	Sleep disorders and disturbances	3
10058504	Ballismus	10028037	Movement disorders (incl parkinsonism)	3
10069099	Holmes tremor	10028037	Movement disorders (incl parkinsonism)	3
10070669	Postictal psychosis	10039911	Seizures (incl subtypes)	3
10041045	Slow response to stimuli	10029305	Neurological disorders NEC	3
10070637	Emetophobia	10002861	Anxiety disorders and symptoms	2
10070639	Nonketotic hyperglycinaemia	10039911	Seizures (incl subtypes)	3
10056264	Obsessive rumination	10013511	Disturbances in thinking and perception	2
10052792	"Schizophrenia, undifferentiated type"	10039628	Schizophrenia and other psychotic disorders	2
10056392	Perinatal brain damage	10037176	Psychiatric disorders NEC	2
10056610	Pseudoangina	10002861	Anxiety disorders and symptoms	2
10058460	Bacterial labyrinthitis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10069116	Tetrahydrobiopterin deficiency	10057167	Mental impairment disorders	1
10069116	Tetrahydrobiopterin deficiency	10009841	Cognitive and attention disorders and disturbances	1
10069118	Gross motor delay	10028037	Movement disorders (incl parkinsonism)	3
10070530	Benign rolandic epilepsy	10039911	Seizures (incl subtypes)	3
10049460	Abasia	10029305	Neurological disorders NEC	3
10049037	Coma acidotic	10029305	Neurological disorders NEC	3
10048744	Fear of falling	10002861	Anxiety disorders and symptoms	2
10070563	Cerebellar mutism	10029305	Neurological disorders NEC	3
10058486	Glabellar reflex abnormal	10029305	Neurological disorders NEC	3
10058605	Poor sucking reflex	10029305	Neurological disorders NEC	3
10054895	Baltic myoclonic epilepsy	10012272	Dementia and amnestic conditions	1
10048803	Hypoglycaemic seizure	10039911	Seizures (incl subtypes)	3
10048871	Sensory integrative dysfunction	10029305	Neurological disorders NEC	3
10048845	Hemiapraxia	10009841	Cognitive and attention disorders and disturbances	1
10071323	Neuropsychiatric syndrome	10029305	Neurological disorders NEC	3
10051290	Central nervous system lesion	10029305	Neurological disorders NEC	3
10051990	Cortical laminar necrosis	10029305	Neurological disorders NEC	3
10051696	Metastases to meninges	10029305	Neurological disorders NEC	3
10051674	Metastases to peripheral nervous system	10029305	Neurological disorders NEC	3
10053632	Reactive psychosis	10039628	Schizophrenia and other psychotic disorders	2
10041467	Speech disorder developmental	10029305	Neurological disorders NEC	3
10071081	Idiopathic generalised epilepsy	10039911	Seizures (incl subtypes)	3
10071082	Juvenile myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10071059	Auditory perseveration	10029305	Neurological disorders NEC	3
10070997	Korsakoff's syndrome	10012272	Dementia and amnestic conditions	1
10070997	Korsakoff's syndrome	10012272	Dementia and amnestic conditions	1
10071070	Autophobia	10002861	Anxiety disorders and symptoms	2
10054937	Central nervous system mass	10029305	Neurological disorders NEC	3
10023567	Labyrinthitis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10023567	Labyrinthitis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10070883	Alien limb syndrome	10009841	Cognitive and attention disorders and disturbances	1
10050256	Dysstasia	10029305	Neurological disorders NEC	3
10070302	Motor developmental delay	10028037	Movement disorders (incl parkinsonism)	3
10069760	Norrie's disease	10057167	Mental impairment disorders	1
10069760	Norrie's disease	10009841	Cognitive and attention disorders and disturbances	1
10071048	Seizure like phenomena	10039911	Seizures (incl subtypes)	3
10050013	Abulia	10029305	Neurological disorders NEC	3
10051224	Akinaesthesia	10029305	Neurological disorders NEC	3
10050100	Application site hyperaesthesia	10029305	Neurological disorders NEC	3
10050103	Application site paraesthesia	10029305	Neurological disorders NEC	3
10053643	Neurodegenerative disorder	10029305	Neurological disorders NEC	3
10054797	Subdural effusion	10029305	Neurological disorders NEC	3
10050740	Inability to crawl	10029305	Neurological disorders NEC	3
10050095	Ochlophobia	10002861	Anxiety disorders and symptoms	2
10050095	Ochlophobia	10002861	Anxiety disorders and symptoms	2
10050820	Oral dysaesthesia	10029305	Neurological disorders NEC	3
10050820	Oral dysaesthesia	10029305	Neurological disorders NEC	3
10050096	Phagophobia	10002861	Anxiety disorders and symptoms	2
10050096	Phagophobia	10002861	Anxiety disorders and symptoms	2
10051171	Tonic clonic movements	10039911	Seizures (incl subtypes)	3
10070754	Inner ear infarction	10022396	Inner ear and VIIIth cranial nerve disorders	3
10056395	Brief psychotic disorder without marked stressors	10039628	Schizophrenia and other psychotic disorders	2
10056557	Gulf war syndrome	10029305	Neurological disorders NEC	3
10049708	Feeling guilty	10012375	Depressed mood disorders and disturbances	2
10056326	Transient psychosis	10039628	Schizophrenia and other psychotic disorders	2
10049977	Intracranial hypotension	10029305	Neurological disorders NEC	3
10071434	Biotinidase deficiency	10039911	Seizures (incl subtypes)	3
10071263	Compulsive handwashing	10002861	Anxiety disorders and symptoms	2
10071324	Postictal depression	10039911	Seizures (incl subtypes)	3
10071350	Seizure cluster	10039911	Seizures (incl subtypes)	3
10071552	Hyporesponsive to stimuli	10029305	Neurological disorders NEC	3
10071394	Hyperglycaemic seizure	10039911	Seizures (incl subtypes)	3
10071545	Early infantile epileptic encephalopathy with burst-suppression	10039911	Seizures (incl subtypes)	3
10048868	Parkinsonian crisis	10028037	Movement disorders (incl parkinsonism)	3
10049119	Emotional distress	10027946	Mood disorders and disturbances NEC	2
10063164	Vestibular ischaemia	10022396	Inner ear and VIIIth cranial nerve disorders	3
10069917	Orthostatic tremor	10028037	Movement disorders (incl parkinsonism)	3
10059626	Fahr's disease	10012272	Dementia and amnestic conditions	1
10056677	Nerve degeneration	10029305	Neurological disorders NEC	3
10058119	Neurogenic shock	10029305	Neurological disorders NEC	3
10012271	Dementia Alzheimer's type	10057167	Mental impairment disorders	1
10012271	Dementia Alzheimer's type	10012272	Dementia and amnestic conditions	1
10071571	Pediatric autoimmune neuropsychiatric disorders associated with streptococcal infection	10029305	Neurological disorders NEC	3
10071571	Pediatric autoimmune neuropsychiatric disorders associated with streptococcal infection	10002861	Anxiety disorders and symptoms	2
10071299	Slow speech	10029305	Neurological disorders NEC	3
10049989	Agitation postoperative	10029305	Neurological disorders NEC	3
10049987	Confusion postoperative	10012221	Deliria (incl confusion)	1
10059612	Tobacco withdrawal symptoms	10037176	Psychiatric disorders NEC	2
10057852	Nicotine dependence	10037176	Psychiatric disorders NEC	2
10039966	Senile dementia	10012272	Dementia and amnestic conditions	1
10014557	Emotional poverty	10027946	Mood disorders and disturbances NEC	2
10012267	Dementia	10012272	Dementia and amnestic conditions	1
10039626	Schizophrenia	10039628	Schizophrenia and other psychotic disorders	2
10051780	Hypoaesthesia teeth	10029305	Neurological disorders NEC	3
10051660	Intranasal paraesthesia	10029305	Neurological disorders NEC	3
10059393	Hoigne's syndrome	10029305	Neurological disorders NEC	3
10059801	Meningocele acquired	10029305	Neurological disorders NEC	3
10059282	Metastases to central nervous system	10029305	Neurological disorders NEC	3
10019063	Hallucination	10013511	Disturbances in thinking and perception	2
10061920	Psychotic disorder	10039628	Schizophrenia and other psychotic disorders	2
10052794	Panic disorder with agoraphobia	10002861	Anxiety disorders and symptoms	2
10052544	Paraesthesia of genital male	10029305	Neurological disorders NEC	3
10061621	Adjustment disorder	10001302	Adjustment disorders (incl subtypes)	2
10029202	Nervous system disorder	10029305	Neurological disorders NEC	3
10049642	Man-in-the-barrel syndrome	10028037	Movement disorders (incl parkinsonism)	3
10049679	Spinal shock	10028037	Movement disorders (incl parkinsonism)	3
10071243	Parkinsonism hyperpyrexia syndrome	10028037	Movement disorders (incl parkinsonism)	3
10012335	Dependence	10037176	Psychiatric disorders NEC	2
10001606	Alcohol problem	10037176	Psychiatric disorders NEC	2
10061284	Mental disorder	10037176	Psychiatric disorders NEC	2
10070912	Pharyngeal dyskinesia	10028037	Movement disorders (incl parkinsonism)	3
10054895	Baltic myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10061285	Mental disorder due to a general medical condition	10037176	Psychiatric disorders NEC	2
10071573	Susac's syndrome	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062645	Hysterical psychosis	10039628	Schizophrenia and other psychotic disorders	2
10061040	Childhood psychosis	10039628	Schizophrenia and other psychotic disorders	2
10061862	Neonatal complications of substance abuse	10037176	Psychiatric disorders NEC	2
10070883	Alien limb syndrome	10028037	Movement disorders (incl parkinsonism)	3
10054964	Dysphemia	10029305	Neurological disorders NEC	3
10053214	Fontanelle depressed	10029305	Neurological disorders NEC	3
10054197	Gait deviation	10029305	Neurological disorders NEC	3
10054030	Lafora's myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10054859	Myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10056209	Partial seizures with secondary generalisation	10039911	Seizures (incl subtypes)	3
10061921	Psychotic disorder due to a general medical condition	10039628	Schizophrenia and other psychotic disorders	2
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10050373	Paresis anal sphincter	10028037	Movement disorders (incl parkinsonism)	3
