PT_CODE	PT STR	HG CODE	HG STR	Category
10056677	Nerve degeneration	10029305	Neurological disorders NEC	3
10058119	Neurogenic shock	10029305	Neurological disorders NEC	3
10071571	Pediatric autoimmune neuropsychiatric disorders associated with streptococcal infection	10029305	Neurological disorders NEC	3
10071299	Slow speech	10029305	Neurological disorders NEC	3
10049989	Agitation postoperative	10029305	Neurological disorders NEC	3
10051780	Hypoaesthesia teeth	10029305	Neurological disorders NEC	3
10051660	Intranasal paraesthesia	10029305	Neurological disorders NEC	3
10059393	Hoigne's syndrome	10029305	Neurological disorders NEC	3
10059801	Meningocele acquired	10029305	Neurological disorders NEC	3
10059282	Metastases to central nervous system	10029305	Neurological disorders NEC	3
10052544	Paraesthesia of genital male	10029305	Neurological disorders NEC	3
10029202	Nervous system disorder	10029305	Neurological disorders NEC	3
10049642	Man-in-the-barrel syndrome	10028037	Movement disorders (incl parkinsonism)	3
10049679	Spinal shock	10028037	Movement disorders (incl parkinsonism)	3
10071243	Parkinsonism hyperpyrexia syndrome	10028037	Movement disorders (incl parkinsonism)	3
10070912	Pharyngeal dyskinesia	10028037	Movement disorders (incl parkinsonism)	3
10054895	Baltic myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10071573	Susac's syndrome	10022396	Inner ear and VIIIth cranial nerve disorders	3
10070883	Alien limb syndrome	10028037	Movement disorders (incl parkinsonism)	3
10054964	Dysphemia	10029305	Neurological disorders NEC	3
10053214	Fontanelle depressed	10029305	Neurological disorders NEC	3
10054197	Gait deviation	10029305	Neurological disorders NEC	3
10054030	Lafora's myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10054859	Myoclonic epilepsy	10039911	Seizures (incl subtypes)	3
10056209	Partial seizures with secondary generalisation	10039911	Seizures (incl subtypes)	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062177	VIIIth nerve lesion	10022396	Inner ear and VIIIth cranial nerve disorders	3
10050373	Paresis anal sphincter	10028037	Movement disorders (incl parkinsonism)	3
10071359	Congenital hemiparesis	10028037	Movement disorders (incl parkinsonism)	3
10054786	Skin burning sensation	10029305	Neurological disorders NEC	3
10056347	Alcoholic seizure	10039911	Seizures (incl subtypes)	3
10056699	Atypical benign partial epilepsy	10039911	Seizures (incl subtypes)	3
10029350	Neurotoxicity	10029305	Neurological disorders NEC	3
10061281	Meningeal disorder	10029305	Neurological disorders NEC	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063554	Hyperglycaemic hyperosmolar nonketotic syndrome	10029305	Neurological disorders NEC	3
10064010	Brudzinski's sign	10029305	Neurological disorders NEC	3
10056696	Gaze palsy	10029305	Neurological disorders NEC	3
10057371	Hypoaesthesia oral	10029305	Neurological disorders NEC	3
10057332	Loss of proprioception	10029305	Neurological disorders NEC	3
10057372	Paraesthesia oral	10029305	Neurological disorders NEC	3
10036376	Post herpetic neuralgia	10029305	Neurological disorders NEC	3
10061431	Glial scar	10029305	Neurological disorders NEC	3
10061287	Metastases to nervous system	10029305	Neurological disorders NEC	3
10061296	Motor dysfunction	10029305	Neurological disorders NEC	3
10058469	Paraesthesia of genital female	10029305	Neurological disorders NEC	3
10061551	Spinocerebellar disorder	10029305	Neurological disorders NEC	3
10071390	Resting tremor	10028037	Movement disorders (incl parkinsonism)	3
10071663	Peripheral nerve paresis	10028037	Movement disorders (incl parkinsonism)	3
10059497	Coma neonatal	10029305	Neurological disorders NEC	3
10059923	Pharyngeal hypoaesthesia	10029305	Neurological disorders NEC	3
10006784	Burning sensation	10029305	Neurological disorders NEC	3
10010904	Convulsion	10039911	Seizures (incl subtypes)	3
10015037	Epilepsy	10039911	Seizures (incl subtypes)	3
10012557	Developmental coordination disorder	10029305	Neurological disorders NEC	3
10029223	Neuralgia	10029305	Neurological disorders NEC	3
10029864	Nystagmus	10029305	Neurological disorders NEC	3
10051478	Proctoparalysis	10028037	Movement disorders (incl parkinsonism)	3
10065174	Fungal labyrinthitis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062345	Congenital neurological disorder	10029305	Neurological disorders NEC	3
10063559	Acute vestibular syndrome	10029305	Neurological disorders NEC	3
10056454	Cupulolithiasis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10003791	Aura	10029305	Neurological disorders NEC	3
10012650	Diabetic coma	10029305	Neurological disorders NEC	3
10002091	Anaesthesia	10029305	Neurological disorders NEC	3
10061991	Grimacing	10029305	Neurological disorders NEC	3
10060819	Myxoedema coma	10029305	Neurological disorders NEC	3
10056437	Parkinsonian rest tremor	10028037	Movement disorders (incl parkinsonism)	3
10054808	Peripheral paralysis	10028037	Movement disorders (incl parkinsonism)	3
10010947	Coordination abnormal	10029305	Neurological disorders NEC	3
10047386	Vestibular disorder	10029305	Neurological disorders NEC	3
10049848	Balance disorder	10029305	Neurological disorders NEC	3
10012672	Diabetic ketoacidotic hyperglycaemic coma	10029305	Neurological disorders NEC	3
10037521	Pupillary disorder	10029305	Neurological disorders NEC	3
10040026	Sensory disturbance	10029305	Neurological disorders NEC	3
10033780	Paraesthesia mucosal	10029305	Neurological disorders NEC	3
10063292	Brain stem syndrome	10029305	Neurological disorders NEC	3
10057333	Micrographia	10028037	Movement disorders (incl parkinsonism)	3
10056300	Pseudoparalysis	10028037	Movement disorders (incl parkinsonism)	3
10056323	Somatoform disorder neurologic	10028037	Movement disorders (incl parkinsonism)	3
10057268	Spinal cord paralysis	10028037	Movement disorders (incl parkinsonism)	3
10063395	Dural tear	10029305	Neurological disorders NEC	3
10063663	Neuropsychiatric lupus	10029305	Neurological disorders NEC	3
10061536	Parkinson's disease	10028037	Movement disorders (incl parkinsonism)	3
10064060	Multiple system atrophy	10029305	Neurological disorders NEC	3
10060860	Neurological symptom	10029305	Neurological disorders NEC	3
10061334	Partial seizures	10039911	Seizures (incl subtypes)	3
10061334	Partial seizures	10039911	Seizures (incl subtypes)	3
10033799	Paralysis	10028037	Movement disorders (incl parkinsonism)	3
10057230	Post concussion syndrome	10029305	Neurological disorders NEC	3
10062665	Dysaesthesia pharynx	10029305	Neurological disorders NEC	3
10062654	Foaming at mouth	10029305	Neurological disorders NEC	3
10047386	Vestibular disorder	10022396	Inner ear and VIIIth cranial nerve disorders	3
10064987	Leukaemic infiltration brain	10029305	Neurological disorders NEC	3
10061910	Parasomnia	10040991	Sleep disorders and disturbances	3
10028035	Movement disorder	10028037	Movement disorders (incl parkinsonism)	3
10060904	Freezing phenomenon	10028037	Movement disorders (incl parkinsonism)	3
10065784	Central nervous system necrosis	10029305	Neurological disorders NEC	3
10017577	Gait disturbance	10029305	Neurological disorders NEC	3
10063783	Implant site paraesthesia	10029305	Neurological disorders NEC	3
10063534	Ocular dysmetria	10029305	Neurological disorders NEC	3
10061524	Inner ear disorder	10022396	Inner ear and VIIIth cranial nerve disorders	3
10061613	Abnormal sleep-related event	10040991	Sleep disorders and disturbances	3
10064332	Complex regional pain syndrome	10029305	Neurological disorders NEC	3
10064140	Hand-arm vibration syndrome	10029305	Neurological disorders NEC	3
10010650	Congenital torticollis	10028037	Movement disorders (incl parkinsonism)	3
10063894	Sudden unexplained death in epilepsy	10039911	Seizures (incl subtypes)	3
10064155	Traumatic coma	10029305	Neurological disorders NEC	3
10029289	Neurologic neglect syndrome	10029305	Neurological disorders NEC	3
10065952	Hyperpathia	10029305	Neurological disorders NEC	3
10064012	Central pain syndrome	10029305	Neurological disorders NEC	3
10065044	Apparent life threatening event	10029305	Neurological disorders NEC	3
10065497	Infusion site anaesthesia	10029305	Neurological disorders NEC	3
10065485	Infusion site paraesthesia	10029305	Neurological disorders NEC	3
10065428	Acrotrophodynia	10029305	Neurological disorders NEC	3
10036436	Posture abnormal	10029305	Neurological disorders NEC	3
10039198	Risus sardonicus	10028037	Movement disorders (incl parkinsonism)	3
10014566	Emprosthotonus	10028037	Movement disorders (incl parkinsonism)	3
10038708	Respiratory paralysis	10028037	Movement disorders (incl parkinsonism)	3
10038708	Respiratory paralysis	10028037	Movement disorders (incl parkinsonism)	3
10063559	Acute vestibular syndrome	10022396	Inner ear and VIIIth cranial nerve disorders	3
10035628	Pleurothotonus	10028037	Movement disorders (incl parkinsonism)	3
10064950	Head titubation	10028037	Movement disorders (incl parkinsonism)	3
10040979	Sleep apnoea syndrome	10040991	Sleep disorders and disturbances	3
10066142	Sandifer's syndrome	10028037	Movement disorders (incl parkinsonism)	3
10065085	Loss of dreaming	10040991	Sleep disorders and disturbances	3
10053877	Congenital oculomotor apraxia	10029305	Neurological disorders NEC	3
10058709	Sopor	10040991	Sleep disorders and disturbances	3
10067022	Hemisensory neglect	10029305	Neurological disorders NEC	3
10010305	Confusional state	10029305	Neurological disorders NEC	3
10067672	Spasmodic dysphonia	10028037	Movement disorders (incl parkinsonism)	3
10030071	Oculogyric crisis	10028037	Movement disorders (incl parkinsonism)	3
10067530	Hyposomnia	10040991	Sleep disorders and disturbances	3
10043431	Thinking abnormal	10029305	Neurological disorders NEC	3
10067866	Benign familial neonatal convulsions	10039911	Seizures (incl subtypes)	3
10067954	Oromandibular dystonia	10028037	Movement disorders (incl parkinsonism)	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10020767	Hypersomnia related to another mental condition	10040991	Sleep disorders and disturbances	3
10022443	Insomnia related to another mental condition	10040991	Sleep disorders and disturbances	3
10068346	Anosognosia	10029305	Neurological disorders NEC	3
10006344	Breathing-related sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10040985	"Sleep disorder due to general medical condition, hypersomnia type"	10040991	Sleep disorders and disturbances	3
10040986	"Sleep disorder due to general medical condition, insomnia type"	10040991	Sleep disorders and disturbances	3
10040987	"Sleep disorder due to general medical condition, mixed type"	10040991	Sleep disorders and disturbances	3
10040988	"Sleep disorder due to general medical condition, parasomnia type"	10040991	Sleep disorders and disturbances	3
10018659	Grand mal convulsion	10039911	Seizures (incl subtypes)	3
10010911	Convulsion neonatal	10039911	Seizures (incl subtypes)	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10019194	Head discomfort	10029305	Neurological disorders NEC	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10013576	Dizziness exertional	10029305	Neurological disorders NEC	3
10013578	Dizziness postural	10029305	Neurological disorders NEC	3
10037211	Psychomotor hyperactivity	10029305	Neurological disorders NEC	3
10037211	Psychomotor hyperactivity	10029305	Neurological disorders NEC	3
10022517	Intelligence increased	10029305	Neurological disorders NEC	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10041350	Somnolence neonatal	10040991	Sleep disorders and disturbances	3
10068855	Symbolic dysfunction	10029305	Neurological disorders NEC	3
10068932	Terminal insomnia	10040991	Sleep disorders and disturbances	3
10070635	Gait apraxia	10029305	Neurological disorders NEC	3
10070668	Huntington's disease	10028037	Movement disorders (incl parkinsonism)	3
10048845	Hemiapraxia	10029305	Neurological disorders NEC	3
10049987	Confusion postoperative	10029305	Neurological disorders NEC	3
10052391	Convulsion in childhood	10039911	Seizures (incl subtypes)	3
10053238	Amimia	10029305	Neurological disorders NEC	3
10053712	Hypersomnia-bulimia syndrome	10040991	Sleep disorders and disturbances	3
10040984	Sleep disorder	10040991	Sleep disorders and disturbances	3
10008748	Chorea	10028037	Movement disorders (incl parkinsonism)	3
10061533	Myotonia	10028037	Movement disorders (incl parkinsonism)	3
10061827	Dyssomnia	10040991	Sleep disorders and disturbances	3
10061129	Eye movement disorder	10029305	Neurological disorders NEC	3
10062519	Poor quality sleep	10040991	Sleep disorders and disturbances	3
10061010	Binocular eye movement disorder	10029305	Neurological disorders NEC	3
10061010	Binocular eye movement disorder	10029305	Neurological disorders NEC	3
10062839	Cerebrospinal fluid rhinorrhoea	10029305	Neurological disorders NEC	3
10063968	Upper airway resistance syndrome	10040991	Sleep disorders and disturbances	3
10063910	Sleep disorder due to a general medical condition	10040991	Sleep disorders and disturbances	3
10064600	Periodic limb movement disorder	10040991	Sleep disorders and disturbances	3
10065657	Paroxysmal choreoathetosis	10028037	Movement disorders (incl parkinsonism)	3
10065657	Paroxysmal choreoathetosis	10028037	Movement disorders (incl parkinsonism)	3
10065658	Mount-Reback syndrome	10028037	Movement disorders (incl parkinsonism)	3
10065658	Mount-Reback syndrome	10028037	Movement disorders (incl parkinsonism)	3
10065165	Central auditory processing disorder	10029305	Neurological disorders NEC	3
